OrderID,CustomerName,AreaName,DeliveryAgent,FoodItem,UnitPrice,UnitPriceDiscount,OrderQuantity,OrderDate,OrderMonth,PaymentMethod,OrderStatus,OrderDetails,FoodCategory
ord_15181,Anjali Jain,Malleswaram,Siddharth Singh,Masala Dosa,100,13,1,01/02/23,February,UPI,Cancelled,Refund Initiated,Indian-Veg
ord_15182,Akash Gupta,Jayanagar,Sneha Verma,Masala Dosa,100,15,1,01/02/23,February,Online Payment,Delivered,On Time,Indian-Veg
ord_15183,Kriti Patel,Whitefield,Ravi Tiwari,Fish Curry,190,28.5,1,01/02/23,February,UPI,Delivered,Before Time,Indian-Non Veg
ord_15184,Raj Kapoor,Malleswaram,Sneha Verma,Butter Chicken,280,22.4,3,02/02/23,February,UPI,Delivered,Before Time,Indian-Non Veg
ord_15185,Karan Sharma,Marathahalli,Rajesh Kumar,Butter Naan,50,6.5,4,02/02/23,February,Online Payment,Cancelled,Refund Initiated,Indian-Veg
ord_15186,Priya Singh,Brigade Road,Pooja Sharma,Chicken Tikka,180,19.8,1,02/02/23,February,UPI,Cancelled,Refund Initiated,Indian-Non Veg
ord_15187,Arjun Shah,MG Road,Divya Patel,Butter Naan,50,4.5,4,02/02/23,February,UPI,Delivered,On Time,Indian-Veg
ord_15188,Nisha Gupta,Koramangala,Ravi Tiwari,Pasta,200,24,2,03/02/23,February,UPI,Delivered,Before Time,Non Indian-Veg
ord_15189,Nisha Gupta,Koramangala,Pooja Sharma,Sushi,350,42,1,03/02/23,February,UPI,Delivered,On Time,Non Indian-Non Veg
ord_15190,Priya Singh,Brigade Road,Rajesh Kumar,Sushi,350,45.5,1,03/02/23,February,Credit Card,Delivered,Late,Non Indian-Non Veg
ord_15191,Rahul Sharma,MG Road,Manoj Singh,Fried Rice,150,16.5,2,04/02/23,February,UPI,Delivered,Late,Non Indian-Veg
ord_15192,Tanvi Gupta,BTM Layout,Sneha Verma,Pav Bhaji,150,9,2,04/02/23,February,Online Payment,Delivered,Late,Indian-Veg
ord_15193,Rahul Sharma,MG Road,Pooja Sharma,Pasta,200,18,2,04/02/23,February,Credit Card,Delivered,Late,Non Indian-Veg
ord_15194,Priya Singh,Brigade Road,Pooja Sharma,Butter Chicken,280,16.8,3,04/02/23,February,UPI,Delivered,Late,Indian-Non Veg
ord_15195,Shreya Singh,Marathahalli,Siddharth Singh,Fish Curry,190,11.4,1,04/02/23,February,Credit Card,Delivered,On Time,Indian-Non Veg
ord_15196,Raj Kapoor,Malleswaram,Rajesh Kumar,Sushi,350,21,1,04/02/23,February,Online Payment,Delivered,Late,Non Indian-Non Veg
ord_15197,Aryan Shah,Jayanagar,Ravi Tiwari,Butter Chicken,280,30.8,3,05/02/23,February,Online Payment,Delivered,On Time,Indian-Non Veg
ord_15198,Priya Singh,Brigade Road,Sneha Verma,Pizza,300,27,3,05/02/23,February,UPI,Cancelled,Refund Initiated,Non Indian-Veg
ord_15199,Arjun Shah,MG Road,Ananya Reddy,Butter Chicken,280,30.8,3,05/02/23,February,Online Payment,Delivered,Late,Indian-Non Veg
ord_15200,Priya Singh,Brigade Road,Manoj Singh,Burger,120,13.2,1,05/02/23,February,UPI,Delivered,On Time,Non Indian-Veg
ord_15201,Nisha Gupta,Koramangala,Siddharth Singh,Samosa,20,2.4,5,05/02/23,February,UPI,Cancelled,Refund Initiated,Indian-Veg
ord_15202,Rahul Sharma,MG Road,Ananya Reddy,Fried Rice,150,19.5,2,05/02/23,February,Credit Card,Delivered,On Time,Non Indian-Veg
ord_15203,Priya Singh,Brigade Road,Manoj Singh,Chicken Biryani,220,19.8,2,06/02/23,February,Online Payment,Delivered,Late,Indian-Non Veg
ord_15204,Tanvi Gupta,BTM Layout,Divya Patel,Veg Biryani,230,25.3,2,06/02/23,February,Credit Card,Delivered,On Time,Indian-Veg
ord_15205,Shreya Singh,Marathahalli,Sneha Verma,Chicken Curry,200,20,2,06/02/23,February,Online Payment,Delivered,On Time,Indian-Non Veg
ord_15206,Raj Kapoor,Malleswaram,Ananya Reddy,Fish Curry,190,9.5,1,06/02/23,February,UPI,Delivered,Before Time,Indian-Non Veg
ord_15207,Rahul Sharma,MG Road,Manoj Singh,Chicken Biryani,220,15.4,2,06/02/23,February,Online Payment,Delivered,Before Time,Indian-Non Veg
ord_15208,Akash Gupta,Jayanagar,Ananya Reddy,Paneer Tikka,180,10.8,1,07/02/23,February,Online Payment,Delivered,Late,Indian-Veg
ord_15209,Priyanka Singh,Koramangala,Pooja Sharma,Chicken Tikka,180,27,1,07/02/23,February,Online Payment,Delivered,On Time,Indian-Non Veg
ord_15210,Deepak Sharma,HSR Layout,Manoj Singh,Samosa,20,2.4,5,07/02/23,February,UPI,Delivered,On Time,Indian-Veg
ord_15211,Nisha Gupta,Koramangala,Siddharth Singh,Butter Chicken,280,36.4,3,07/02/23,February,Credit Card,Delivered,Late,Indian-Non Veg
ord_15212,Nisha Gupta,Koramangala,Pooja Sharma,Paneer Tikka,180,23.4,1,07/02/23,February,Online Payment,Delivered,On Time,Indian-Veg
ord_15213,Raj Kapoor,Malleswaram,Ravi Tiwari,Chicken Tikka,180,10.8,1,07/02/23,February,UPI,Delivered,Before Time,Indian-Non Veg
ord_15214,Arjun Shah,MG Road,Siddharth Singh,Samosa,20,1.4,5,08/02/23,February,Online Payment,Delivered,On Time,Indian-Veg
ord_15215,Tanvi Gupta,BTM Layout,Anil Gupta,Fish Curry,190,13.3,1,08/02/23,February,UPI,Delivered,On Time,Indian-Non Veg
ord_15216,Akash Gupta,Jayanagar,Sneha Verma,Fish Curry,190,24.7,1,08/02/23,February,UPI,Delivered,On Time,Indian-Non Veg
ord_15217,Priyanka Singh,Koramangala,Manoj Singh,Pav Bhaji,150,7.5,2,08/02/23,February,UPI,Delivered,Late,Indian-Veg
ord_15218,Arjun Shah,MG Road,Sneha Verma,Chicken Biryani,220,17.6,2,08/02/23,February,Credit Card,Delivered,On Time,Indian-Non Veg
ord_15219,Arjun Shah,MG Road,Divya Patel,Noodles,130,7.8,1,08/02/23,February,Credit Card,Delivered,Before Time,Non Indian-Non Veg
ord_15220,Priyanka Singh,Koramangala,Ananya Reddy,Noodles,130,9.1,1,08/02/23,February,UPI,Delivered,On Time,Non Indian-Non Veg
ord_15221,Pooja Patel,BTM Layout,Ravi Tiwari,Fried Rice,150,10.5,2,08/02/23,February,Online Payment,Cancelled,Refund Initiated,Non Indian-Veg
ord_15222,Neha Patel,Whitefield,Siddharth Singh,Paneer Tikka,180,25.2,1,08/02/23,February,Credit Card,Delivered,On Time,Indian-Veg
ord_15223,Priyanka Singh,Koramangala,Ananya Reddy,Pav Bhaji,150,21,2,10/02/23,February,Online Payment,Cancelled,Refund Initiated,Indian-Veg
ord_15224,Sneha Jain,HSR Layout,Sneha Verma,Chicken Curry,200,26,2,10/02/23,February,Online Payment,Cancelled,Refund Initiated,Indian-Non Veg
ord_15225,Pooja Patel,BTM Layout,Anil Gupta,Pizza,300,24,3,10/02/23,February,UPI,Delivered,On Time,Non Indian-Veg
ord_15226,Nisha Gupta,Koramangala,Siddharth Singh,Chicken Biryani,220,28.6,2,10/02/23,February,Online Payment,Delivered,On Time,Indian-Non Veg
ord_15227,Rahul Sharma,MG Road,Ravi Tiwari,Sushi,350,45.5,1,11/02/23,February,UPI,Delivered,On Time,Non Indian-Non Veg
ord_15228,Karan Sharma,Marathahalli,Pooja Sharma,Butter Naan,50,7,4,11/02/23,February,Credit Card,Delivered,On Time,Indian-Veg
ord_15229,Raj Kapoor,Malleswaram,Sneha Verma,Masala Dosa,100,13,1,11/02/23,February,UPI,Delivered,Late,Indian-Veg
ord_15230,Tanvi Gupta,BTM Layout,Manoj Singh,Chicken Biryani,220,26.4,2,12/02/23,February,Credit Card,Cancelled,Refund Not Initiated,Indian-Non Veg
ord_15231,Kriti Patel,Whitefield,Divya Patel,Hakka Noodles,160,22.4,1,12/02/23,February,Online Payment,Delivered,Late,Non Indian-Non Veg
ord_15232,Rohan Patel,Indiranagar,Manoj Singh,Pizza,300,21,3,12/02/23,February,Online Payment,Delivered,On Time,Non Indian-Veg
ord_15233,Rohan Patel,Indiranagar,Sneha Verma,Masala Dosa,100,6,1,12/02/23,February,Online Payment,Delivered,On Time,Indian-Veg
ord_15234,Shreya Singh,Marathahalli,Sneha Verma,Chicken Tikka,180,12.6,1,12/02/23,February,Online Payment,Delivered,On Time,Indian-Non Veg
ord_15235,Tanvi Gupta,BTM Layout,Anil Gupta,Pav Bhaji,150,12,2,13/02/23,February,Online Payment,Delivered,On Time,Indian-Veg
ord_15236,Akash Gupta,Jayanagar,Siddharth Singh,Butter Naan,50,7.5,4,13/02/23,February,Online Payment,Delivered,Before Time,Indian-Veg
ord_15237,Rahul Sharma,MG Road,Anil Gupta,Pasta,200,14,2,14/02/23,February,UPI,Delivered,On Time,Non Indian-Veg
ord_15238,Kriti Patel,Whitefield,Rajesh Kumar,Noodles,130,6.5,1,14/02/23,February,Credit Card,Delivered,Late,Non Indian-Non Veg
ord_15239,Priyanka Singh,Koramangala,Manoj Singh,Pasta,200,20,2,14/02/23,February,UPI,Delivered,Before Time,Non Indian-Veg
ord_15240,Anjali Jain,Malleswaram,Rajesh Kumar,Butter Naan,50,7,4,14/02/23,February,UPI,Cancelled,Refund Initiated,Indian-Veg
ord_15241,Shreya Singh,Marathahalli,Siddharth Singh,Paneer Tikka,180,23.4,1,14/02/23,February,UPI,Cancelled,Refund Initiated,Indian-Veg
ord_15242,Aryan Shah,Jayanagar,Rajesh Kumar,Butter Naan,50,7.5,4,14/02/23,February,UPI,Delivered,On Time,Indian-Veg
ord_15243,Nisha Gupta,Koramangala,Ananya Reddy,Samosa,20,1.4,5,14/02/23,February,UPI,Delivered,Before Time,Indian-Veg
ord_15244,Arjun Shah,MG Road,Ravi Tiwari,Sushi,350,28,1,15/02/23,February,Online Payment,Delivered,Before Time,Non Indian-Non Veg
ord_15245,Kriti Patel,Whitefield,Siddharth Singh,Pav Bhaji,150,16.5,2,15/02/23,February,UPI,Delivered,On Time,Indian-Veg
ord_15246,Karan Sharma,Marathahalli,Ananya Reddy,Veg Biryani,230,32.2,2,15/02/23,February,UPI,Delivered,Before Time,Indian-Veg
ord_15247,Neha Patel,Whitefield,Siddharth Singh,Fried Rice,150,21,2,15/02/23,February,Online Payment,Delivered,Before Time,Non Indian-Veg
ord_15248,Rohan Patel,Indiranagar,Ravi Tiwari,Burger,120,16.8,1,16/02/23,February,Online Payment,Delivered,On Time,Non Indian-Veg
ord_15249,Rohan Patel,Indiranagar,Pooja Sharma,Tandoori Chicken,280,28,3,16/02/23,February,UPI,Delivered,On Time,Indian-Non Veg
ord_15250,Kriti Patel,Whitefield,Pooja Sharma,Pizza,300,36,3,16/02/23,February,Credit Card,Cancelled,Refund Initiated,Non Indian-Veg
ord_15251,Rahul Sharma,MG Road,Sneha Verma,Fish Curry,190,24.7,1,16/02/23,February,Online Payment,Delivered,On Time,Indian-Non Veg
ord_15252,Karan Sharma,Marathahalli,Pooja Sharma,Pasta,200,26,2,17/02/23,February,UPI,Delivered,Late,Non Indian-Veg
ord_15253,Neha Patel,Whitefield,Divya Patel,Pizza,300,27,3,17/02/23,February,Online Payment,Cancelled,Refund Initiated,Non Indian-Veg
ord_15254,Neha Patel,Whitefield,Sneha Verma,Fried Rice,150,9,2,17/02/23,February,UPI,Delivered,Before Time,Non Indian-Veg
ord_15255,Raj Kapoor,Malleswaram,Sneha Verma,Fish Curry,190,9.5,1,18/02/23,February,UPI,Delivered,Late,Indian-Non Veg
ord_15256,Akash Gupta,Jayanagar,Divya Patel,Butter Naan,50,7.5,4,18/02/23,February,UPI,Cancelled,Refund Initiated,Indian-Veg
ord_15257,Nisha Gupta,Koramangala,Ravi Tiwari,Butter Naan,50,3.5,4,18/02/23,February,Online Payment,Cancelled,Refund Initiated,Indian-Veg
ord_15258,Akash Gupta,Jayanagar,Ananya Reddy,Butter Chicken,280,19.6,3,19/02/23,February,UPI,Delivered,Before Time,Indian-Non Veg
ord_15259,Deepak Sharma,HSR Layout,Ananya Reddy,Biryani,250,20,2,19/02/23,February,UPI,Delivered,Before Time,Indian-Veg
ord_15260,Karan Sharma,Marathahalli,Anil Gupta,Fried Rice,150,9,2,19/02/23,February,UPI,Cancelled,Refund Initiated,Non Indian-Veg
ord_15261,Akash Gupta,Jayanagar,Anil Gupta,Burger,120,6,1,19/02/23,February,Credit Card,Cancelled,Refund Not Initiated,Non Indian-Veg
ord_15262,Priyanka Singh,Koramangala,Pooja Sharma,Paneer Tikka,180,27,1,19/02/23,February,UPI,Delivered,On Time,Indian-Veg
ord_15263,Priyanka Singh,Koramangala,Ananya Reddy,Butter Naan,50,4.5,4,20/02/23,February,Online Payment,Delivered,On Time,Indian-Veg
ord_15264,Deepak Sharma,HSR Layout,Sneha Verma,Fish Curry,190,24.7,1,20/02/23,February,Online Payment,Delivered,On Time,Indian-Non Veg
ord_15265,Raj Kapoor,Malleswaram,Pooja Sharma,Pasta,200,10,2,20/02/23,February,UPI,Delivered,On Time,Non Indian-Veg
ord_15266,Nisha Gupta,Koramangala,Divya Patel,Butter Chicken,280,33.6,3,20/02/23,February,Credit Card,Delivered,Before Time,Indian-Non Veg
ord_15267,Karan Sharma,Marathahalli,Anil Gupta,Chicken Tikka,180,16.2,1,20/02/23,February,Online Payment,Cancelled,Refund Initiated,Indian-Non Veg
ord_15268,Neha Patel,Whitefield,Siddharth Singh,Chicken Tikka,180,12.6,1,20/02/23,February,UPI,Delivered,Before Time,Indian-Non Veg
ord_15269,Anjali Jain,Malleswaram,Ananya Reddy,Burger,120,6,1,20/02/23,February,UPI,Cancelled,Refund Initiated,Non Indian-Veg
ord_15270,Deepak Sharma,HSR Layout,Sneha Verma,Biryani,250,32.5,2,20/02/23,February,UPI,Cancelled,Refund Initiated,Indian-Veg
ord_15271,Deepak Sharma,HSR Layout,Siddharth Singh,Paneer Tikka,180,23.4,1,20/02/23,February,Credit Card,Delivered,On Time,Indian-Veg
ord_15272,Sneha Jain,HSR Layout,Divya Patel,Noodles,130,18.2,1,21/02/23,February,Credit Card,Delivered,Before Time,Non Indian-Non Veg
ord_15273,Rohan Patel,Indiranagar,Rajesh Kumar,Masala Dosa,100,10,1,21/02/23,February,UPI,Delivered,On Time,Indian-Veg
ord_15274,Rahul Sharma,MG Road,Manoj Singh,Fried Rice,150,15,2,21/02/23,February,Online Payment,Delivered,On Time,Non Indian-Veg
ord_15275,Rohan Patel,Indiranagar,Manoj Singh,Chicken Tikka,180,10.8,1,21/02/23,February,UPI,Cancelled,Refund Initiated,Indian-Non Veg
ord_15276,Anjali Jain,Malleswaram,Sneha Verma,Hakka Noodles,160,16,1,21/02/23,February,Online Payment,Delivered,Late,Non Indian-Non Veg
ord_15277,Anjali Jain,Malleswaram,Anil Gupta,Butter Naan,50,7.5,4,21/02/23,February,UPI,Delivered,On Time,Indian-Veg
ord_15278,Karan Sharma,Marathahalli,Ananya Reddy,Pasta,200,12,2,21/02/23,February,Online Payment,Delivered,On Time,Non Indian-Veg
ord_15279,Rohit Singh,Indiranagar,Manoj Singh,Fish Curry,190,19,1,21/02/23,February,UPI,Delivered,On Time,Indian-Non Veg
ord_15280,Tanvi Gupta,BTM Layout,Ravi Tiwari,Burger,120,16.8,1,22/02/23,February,Credit Card,Delivered,On Time,Non Indian-Veg
ord_15281,Kriti Patel,Whitefield,Ananya Reddy,Butter Chicken,280,36.4,3,22/02/23,February,Online Payment,Delivered,On Time,Indian-Non Veg
ord_15282,Akash Gupta,Jayanagar,Anil Gupta,Chicken Curry,200,22,2,22/02/23,February,Credit Card,Delivered,On Time,Indian-Non Veg
ord_15283,Naveen Kumar,Koramangala,Ravi Tiwari,Pav Bhaji,150,18,2,23/02/23,February,Online Payment,Delivered,On Time,Indian-Veg
ord_15284,Anjali Jain,Malleswaram,Divya Patel,Pav Bhaji,150,12,2,23/02/23,February,Online Payment,Delivered,On Time,Indian-Veg
ord_15285,Nisha Gupta,Koramangala,Ananya Reddy,Burger,120,18,1,23/02/23,February,Credit Card,Delivered,Before Time,Non Indian-Veg
ord_15286,Anjali Jain,Malleswaram,Anil Gupta,Sushi,350,45.5,1,23/02/23,February,UPI,Delivered,On Time,Non Indian-Non Veg
ord_15287,Shreya Singh,Marathahalli,Ravi Tiwari,Veg Biryani,230,11.5,2,23/02/23,February,UPI,Delivered,On Time,Indian-Veg
ord_15288,Rohit Singh,Indiranagar,Rajesh Kumar,Veg Biryani,230,18.4,2,23/02/23,February,Online Payment,Delivered,On Time,Indian-Veg
ord_15289,Naveen Kumar,Koramangala,Sneha Verma,Noodles,130,15.6,1,24/02/23,February,Online Payment,Delivered,Before Time,Non Indian-Non Veg
ord_15290,Shreya Singh,Marathahalli,Divya Patel,Chicken Tikka,180,10.8,1,24/02/23,February,Credit Card,Delivered,On Time,Indian-Non Veg
ord_15291,Neha Patel,Whitefield,Manoj Singh,Pav Bhaji,150,18,2,24/02/23,February,UPI,Delivered,On Time,Indian-Veg
ord_15292,Neha Patel,Whitefield,Rajesh Kumar,Samosa,20,2,5,24/02/23,February,UPI,Delivered,Late,Indian-Veg
ord_15293,Nisha Gupta,Koramangala,Ananya Reddy,Chicken Biryani,220,24.2,2,24/02/23,February,Credit Card,Delivered,On Time,Indian-Non Veg
ord_15294,Nisha Gupta,Koramangala,Ananya Reddy,Pav Bhaji,150,10.5,2,24/02/23,February,Credit Card,Delivered,On Time,Indian-Veg
ord_15295,Tanvi Gupta,BTM Layout,Rajesh Kumar,Burger,120,16.8,1,25/02/23,February,UPI,Delivered,On Time,Non Indian-Veg
ord_15296,Shreya Singh,Marathahalli,Anil Gupta,Butter Chicken,280,33.6,3,25/02/23,February,UPI,Delivered,Before Time,Indian-Non Veg
ord_15297,Anjali Jain,Malleswaram,Pooja Sharma,Hakka Noodles,160,14.4,1,25/02/23,February,UPI,Cancelled,Refund Not Initiated,Non Indian-Non Veg
ord_15298,Raj Kapoor,Malleswaram,Ananya Reddy,Hakka Noodles,160,8,1,25/02/23,February,Online Payment,Delivered,On Time,Non Indian-Non Veg
ord_15299,Aryan Shah,Jayanagar,Sneha Verma,Paneer Tikka,180,16.2,1,25/02/23,February,Credit Card,Delivered,Late,Indian-Veg
ord_15300,Raj Kapoor,Malleswaram,Anil Gupta,Butter Naan,50,3,4,25/02/23,February,UPI,Cancelled,Refund Initiated,Indian-Veg
ord_15301,Arjun Shah,MG Road,Pooja Sharma,Pav Bhaji,150,7.5,2,25/02/23,February,Online Payment,Delivered,On Time,Indian-Veg
ord_15302,Akash Gupta,Jayanagar,Manoj Singh,Chicken Curry,200,28,2,25/02/23,February,UPI,Cancelled,Refund Initiated,Indian-Non Veg
ord_15303,Raj Kapoor,Malleswaram,Siddharth Singh,Fried Rice,150,10.5,2,25/02/23,February,UPI,Delivered,Late,Non Indian-Veg
ord_15304,Akash Gupta,Jayanagar,Pooja Sharma,Butter Chicken,280,30.8,3,26/02/23,February,Credit Card,Cancelled,Refund Initiated,Indian-Non Veg
ord_15305,Aryan Shah,Jayanagar,Ananya Reddy,Sushi,350,28,1,26/02/23,February,Credit Card,Delivered,On Time,Non Indian-Non Veg
ord_15306,Akash Gupta,Jayanagar,Ravi Tiwari,Sushi,350,17.5,1,26/02/23,February,UPI,Delivered,On Time,Non Indian-Non Veg
ord_15307,Rohan Patel,Indiranagar,Anil Gupta,Chicken Tikka,180,18,1,26/02/23,February,Credit Card,Delivered,Late,Indian-Non Veg
ord_15308,Pooja Patel,BTM Layout,Manoj Singh,Paneer Tikka,180,16.2,1,26/02/23,February,Online Payment,Delivered,Before Time,Indian-Veg
ord_15309,Priyanka Singh,Koramangala,Pooja Sharma,Butter Naan,50,3,4,27/02/23,February,Online Payment,Delivered,Before Time,Indian-Veg
ord_15310,Naveen Kumar,Koramangala,Manoj Singh,Biryani,250,37.5,2,27/02/23,February,Credit Card,Cancelled,Refund Initiated,Indian-Veg
ord_15311,Naveen Kumar,Koramangala,Anil Gupta,Chicken Curry,200,22,2,27/02/23,February,Online Payment,Delivered,On Time,Indian-Non Veg
ord_15312,Akash Gupta,Jayanagar,Divya Patel,Hakka Noodles,160,9.6,1,27/02/23,February,Credit Card,Delivered,On Time,Non Indian-Non Veg
ord_15313,Anjali Jain,Malleswaram,Anil Gupta,Hakka Noodles,160,11.2,1,28/02/23,February,Credit Card,Cancelled,Refund Initiated,Non Indian-Non Veg
ord_15314,Kriti Patel,Whitefield,Manoj Singh,Tandoori Chicken,280,22.4,3,28/02/23,February,UPI,Delivered,Before Time,Indian-Non Veg
ord_15315,Rohan Patel,Indiranagar,Pooja Sharma,Butter Naan,50,4.5,4,28/02/23,February,Online Payment,Delivered,Before Time,Indian-Veg
ord_15316,Tanvi Gupta,BTM Layout,Ravi Tiwari,Chicken Curry,200,26,2,01/03/23,March,Credit Card,Cancelled,Refund Initiated,Indian-Non Veg
ord_15317,Pooja Patel,BTM Layout,Anil Gupta,Chicken Curry,200,22,2,01/03/23,March,Online Payment,Cancelled,Refund Initiated,Indian-Non Veg
ord_15318,Raj Kapoor,Malleswaram,Siddharth Singh,Paneer Tikka,180,25.2,1,01/03/23,March,Credit Card,Delivered,Late,Indian-Veg
ord_15319,Rohit Singh,Indiranagar,Siddharth Singh,Masala Dosa,100,12,1,01/03/23,March,UPI,Delivered,On Time,Indian-Veg
ord_15320,Kriti Patel,Whitefield,Pooja Sharma,Pasta,200,22,2,01/03/23,March,UPI,Delivered,On Time,Non Indian-Veg
ord_15321,Shreya Singh,Marathahalli,Ananya Reddy,Pizza,300,36,3,02/03/23,March,UPI,Delivered,Late,Non Indian-Veg
ord_15322,Aryan Shah,Jayanagar,Rajesh Kumar,Chicken Tikka,180,27,1,02/03/23,March,Credit Card,Delivered,On Time,Indian-Non Veg
ord_15323,Neha Patel,Whitefield,Pooja Sharma,Samosa,20,1.4,5,02/03/23,March,UPI,Delivered,On Time,Indian-Veg
ord_15324,Kriti Patel,Whitefield,Pooja Sharma,Pav Bhaji,150,7.5,2,02/03/23,March,Online Payment,Delivered,Late,Indian-Veg
ord_15325,Kriti Patel,Whitefield,Divya Patel,Fish Curry,190,15.2,1,02/03/23,March,UPI,Delivered,Before Time,Indian-Non Veg
ord_15326,Deepak Sharma,HSR Layout,Rajesh Kumar,Noodles,130,11.7,1,02/03/23,March,Credit Card,Delivered,On Time,Non Indian-Non Veg
ord_15327,Shreya Singh,Marathahalli,Anil Gupta,Hakka Noodles,160,22.4,1,02/03/23,March,Credit Card,Delivered,On Time,Non Indian-Non Veg
ord_15328,Naveen Kumar,Koramangala,Ravi Tiwari,Chicken Curry,200,22,2,02/03/23,March,Online Payment,Delivered,Before Time,Indian-Non Veg
ord_15329,Akash Gupta,Jayanagar,Ravi Tiwari,Chicken Curry,200,24,2,02/03/23,March,UPI,Delivered,On Time,Indian-Non Veg
ord_15330,Naveen Kumar,Koramangala,Rajesh Kumar,Fish Curry,190,22.8,1,03/03/23,March,UPI,Delivered,On Time,Indian-Non Veg
ord_15331,Pooja Patel,BTM Layout,Pooja Sharma,Hakka Noodles,160,20.8,1,03/03/23,March,UPI,Cancelled,Refund Initiated,Non Indian-Non Veg
ord_15332,Aryan Shah,Jayanagar,Pooja Sharma,Pasta,200,12,2,03/03/23,March,UPI,Delivered,On Time,Non Indian-Veg
ord_15333,Anjali Jain,Malleswaram,Divya Patel,Biryani,250,32.5,2,03/03/23,March,UPI,Delivered,On Time,Indian-Veg
ord_15334,Rohan Patel,Indiranagar,Ananya Reddy,Chicken Tikka,180,27,1,04/03/23,March,UPI,Cancelled,Refund Initiated,Indian-Non Veg
ord_15335,Rahul Sharma,MG Road,Ananya Reddy,Pav Bhaji,150,16.5,2,04/03/23,March,UPI,Delivered,On Time,Indian-Veg
ord_15336,Pooja Patel,BTM Layout,Ananya Reddy,Biryani,250,35,2,04/03/23,March,Online Payment,Delivered,On Time,Indian-Veg
ord_15337,Neha Patel,Whitefield,Sneha Verma,Chicken Biryani,220,15.4,2,04/03/23,March,UPI,Delivered,Before Time,Indian-Non Veg
ord_15338,Kriti Patel,Whitefield,Ravi Tiwari,Chicken Curry,200,30,2,04/03/23,March,UPI,Delivered,On Time,Indian-Non Veg
ord_15339,Neha Patel,Whitefield,Siddharth Singh,Fried Rice,150,10.5,2,04/03/23,March,Online Payment,Delivered,On Time,Non Indian-Veg
ord_15340,Naveen Kumar,Koramangala,Divya Patel,Tandoori Chicken,280,19.6,3,04/03/23,March,UPI,Delivered,On Time,Indian-Non Veg
ord_15341,Arjun Shah,MG Road,Ananya Reddy,Chicken Biryani,220,33,2,04/03/23,March,UPI,Delivered,On Time,Indian-Non Veg
ord_15342,Rohan Patel,Indiranagar,Sneha Verma,Burger,120,10.8,1,04/03/23,March,Credit Card,Delivered,On Time,Non Indian-Veg
ord_15343,Rohit Singh,Indiranagar,Ananya Reddy,Fish Curry,190,17.1,1,05/03/23,March,Credit Card,Delivered,On Time,Indian-Non Veg
ord_15344,Rahul Sharma,MG Road,Pooja Sharma,Paneer Tikka,180,9,1,05/03/23,March,UPI,Cancelled,Refund Initiated,Indian-Veg
ord_15345,Shreya Singh,Marathahalli,Pooja Sharma,Hakka Noodles,160,20.8,1,05/03/23,March,UPI,Delivered,Before Time,Non Indian-Non Veg
ord_15346,Aryan Shah,Jayanagar,Manoj Singh,Paneer Tikka,180,19.8,1,05/03/23,March,UPI,Delivered,On Time,Indian-Veg
ord_15347,Raj Kapoor,Malleswaram,Ananya Reddy,Samosa,20,3,5,05/03/23,March,UPI,Delivered,On Time,Indian-Veg
ord_15348,Rohan Patel,Indiranagar,Manoj Singh,Burger,120,13.2,1,05/03/23,March,UPI,Delivered,On Time,Non Indian-Veg
ord_15349,Shreya Singh,Marathahalli,Siddharth Singh,Hakka Noodles,160,12.8,1,06/03/23,March,UPI,Delivered,Late,Non Indian-Non Veg
